URI,URILabel,comURI
http://www.wikidata.org/entity/Q30284285,Vi Technology (United States),http://www.vitechnology.com/
http://www.wikidata.org/entity/Q7906972,VIA Motors,http://www.viamotors.com/
http://www.wikidata.org/entity/Q7924399,Via Trading,http://www.viatrading.com/
http://www.wikidata.org/entity/Q214346,Viacom,http://www.viacom.com/
http://www.wikidata.org/entity/Q3088127,Viacom,http://www.viacom.com/
http://www.wikidata.org/entity/Q76846862,ViacomCBS,https://www.viacbs.com
http://www.wikidata.org/entity/Q30288263,ViaCyte (United States),
http://www.wikidata.org/entity/Q64142869,ViaDerm (United States),http://viadermllc.com/
http://www.wikidata.org/entity/Q30289301,Viamet Pharmaceuticals (United States),
http://www.wikidata.org/entity/Q7924358,ViaSat,http://viasat.com
http://www.wikidata.org/entity/Q30286139,ViaSim Solutions,http://www.viasimsolutions.com/
http://www.wikidata.org/entity/Q30298119,Viaspace (United States),http://www.ionfinity.com/
http://www.wikidata.org/entity/Q30283189,Viasystems (United States),
http://www.wikidata.org/entity/Q28222763,VIAVI Solutions,http://www.viavisolutions.com
http://www.wikidata.org/entity/Q30260815,Vibrant Data (United States),http://vibrantdata.io/
http://www.wikidata.org/entity/Q30298701,Vibratess (United States),http://www.vibratess.com/
http://www.wikidata.org/entity/Q64143007,Vibration and Shock Technologies (United States),http://vstcorp.com/
http://www.wikidata.org/entity/Q20740285,Vic Firth Company,http://www.vicfirth.com/
http://www.wikidata.org/entity/Q30286104,VIC Technology Venture Development (United States),
http://www.wikidata.org/entity/Q30283613,Vical (United States),http://www.vical.com/
http://www.wikidata.org/entity/Q18395343,"Vice Media, Inc.",https://www.vice.com
http://www.wikidata.org/entity/Q7925239,Viceroy Dress Company,
http://www.wikidata.org/entity/Q910740,Vicks,http://vicks.com/
http://www.wikidata.org/entity/Q30295505,Vicon (United States),http://www.vicon.com/
http://www.wikidata.org/entity/Q16889425,Victor Steam,
http://www.wikidata.org/entity/Q30298688,Victor Technologies (United States),http://www.sabbagh.com/
http://www.wikidata.org/entity/Q17091028,Victor Technology,http://www.victortech.com/
http://www.wikidata.org/entity/Q332477,Victoria's Secret,https://www.victoriassecret.co.uk/
http://www.wikidata.org/entity/Q332477,Victoria's Secret,https://www.victoriassecret.com/
http://www.wikidata.org/entity/Q7927468,Victory Brewing Company,
http://www.wikidata.org/entity/Q1879651,Victory Motorcycles,http://www.victorymotorcycles.com
http://www.wikidata.org/entity/Q18470782,Victory Pictures Corporation,
http://www.wikidata.org/entity/Q30292635,Vida Diagnostics (United States),
http://www.wikidata.org/entity/Q30283620,Vida Health Communications (United States),http://vida-health.com
http://www.wikidata.org/entity/Q7927703,Vidant Health,http://www.vidanthealth.com/
http://www.wikidata.org/entity/Q30283622,Vidasym (United States),
http://www.wikidata.org/entity/Q64142881,Vidatak (United States),http://www.vidatak.com/
http://www.wikidata.org/entity/Q43895899,Video Collaboratory (United States),http://videocollaboratory.com/
http://www.wikidata.org/entity/Q30263182,Video Discovery (United States),http://www.videodiscoveryinc.com/
http://www.wikidata.org/entity/Q30283630,VideoMining (United States),
http://www.wikidata.org/entity/Q1250967,Viega,http://www.viega.de
http://www.wikidata.org/entity/Q2700070,View Askew Productions,http://www.viewaskew.com/
http://www.wikidata.org/entity/Q7906986,VIEW Engineering,http://www.viewengineering.com/
http://www.wikidata.org/entity/Q60922827,Viewen,https://viewen.com
http://www.wikidata.org/entity/Q30283633,ViewPlus Technologies (United States),https://viewplus.com/
http://www.wikidata.org/entity/Q64142891,Viewpoint Molecular Targeting (United States),http://viewpointmt.com/
http://www.wikidata.org/entity/Q77581453,ViewRay,https://viewray.com/
http://www.wikidata.org/entity/Q776039,ViewSonic Corporation,http://www.viewsonic.com/
http://www.wikidata.org/entity/Q64142893,Vigilant Cyber Systems (United States),https://vigilantsys.com
http://www.wikidata.org/entity/Q30295508,Vignet (United States),http://www.vignetcorp.com/
http://www.wikidata.org/entity/Q7928998,Vigor Industrial,http://www.vigorindustrial.com
http://www.wikidata.org/entity/Q1467758,Vigor Shipyards,
http://www.wikidata.org/entity/Q30298689,ViGYAN (United States),http://www.vigyan.com/
http://www.wikidata.org/entity/Q939279,Viking,
http://www.wikidata.org/entity/Q24249643,Viking Cruises,https://www.vikingcruises.com/
http://www.wikidata.org/entity/Q17091043,Viking Ocean Cruises,http://www.vikingcruises.com/Oceans
http://www.wikidata.org/entity/Q2524174,Viking River Cruises,http://www.vikingrivercruises.com
http://www.wikidata.org/entity/Q30269384,Viking Therapeutics (United States),http://www.vikingtherapeutics.com/
http://www.wikidata.org/entity/Q622668,Village Roadshow Pictures,http://www.vreg.com/
http://www.wikidata.org/entity/Q7931137,Villy Custom,http://www.villycustoms.com/
http://www.wikidata.org/entity/Q7907025,VINCE.,http://www.Vince.com/
http://www.wikidata.org/entity/Q1248118,Vincent Bach Corporation,http://www.bachbrass.com
http://www.wikidata.org/entity/Q30292660,Vindico Pharmaceuticals (United States),
http://www.wikidata.org/entity/Q7932495,Vineyard Vines,http://www.vineyardvines.com/
http://www.wikidata.org/entity/Q30255188,Vintage Capital Group (United States),
http://www.wikidata.org/entity/Q7932822,Vintage Estate Wine and Beer,
http://www.wikidata.org/entity/Q7932849,Vintage Stock,http://www.vintagestock.com/
http://www.wikidata.org/entity/Q7932856,Vintage Vinyl,
http://www.wikidata.org/entity/Q30283643,Viocare (United States),
http://www.wikidata.org/entity/Q7933168,Violent Lips,http://www.violentlips.com/
http://www.wikidata.org/entity/Q7933366,Violin Memory,http://www.violin-memory.com
http://www.wikidata.org/entity/Q7933401,"Vion Pharmaceuticals, Inc.",http://www.vionpharm.com
http://www.wikidata.org/entity/Q30290554,Vionyx (United States),
http://www.wikidata.org/entity/Q30289320,ViOptix (United States),
http://www.wikidata.org/entity/Q7907052,"VIP Parts, Tires and Service",
http://www.wikidata.org/entity/Q30298691,VIP Sensors (United States),http://www.vipsensors.com/
http://www.wikidata.org/entity/Q77083018,VIR Biotechnology,https://www.vir.bio/
http://www.wikidata.org/entity/Q17101817,Virgin Hotels,
http://www.wikidata.org/entity/Q1481820,Virgin Interactive,http://www.vie.co.uk
http://www.wikidata.org/entity/Q7933973,Virgin Mobile USA,http://virginmobileusa.com
http://www.wikidata.org/entity/Q7934148,Virginia BioTechnology Research Park,http://www.vabiotech.com/
http://www.wikidata.org/entity/Q30298703,Virginia Diodes (United States),http://vadiodes.com/index.php/en/
http://www.wikidata.org/entity/Q30283660,Virginia Technologies (United States),
http://www.wikidata.org/entity/Q7934633,Virginia Transformer Corporation,http://www.vatransformer.com/
http://www.wikidata.org/entity/Q7934723,Virginian,
http://www.wikidata.org/entity/Q17087047,VirnetX,https://www.virnetx.com/
http://www.wikidata.org/entity/Q30283674,Viro Dynamics (United States),
http://www.wikidata.org/entity/Q30253460,Virogenomics,http://virogenomics.com/
http://www.wikidata.org/entity/Q30289276,Vironika (United States),
http://www.wikidata.org/entity/Q30289279,Virovek (United States),
http://www.wikidata.org/entity/Q30283679,VirRx (United States),
http://www.wikidata.org/entity/Q7934894,Virsa Systems,http://www.virsa.com/
http://www.wikidata.org/entity/Q43895911,Virta Laboratories (United States),https://www.virtalabs.com/
http://www.wikidata.org/entity/Q30292535,Virtici (United States),
http://www.wikidata.org/entity/Q7934907,Virtua,http://www.virtua.org
http://www.wikidata.org/entity/Q30292536,Virtual Brands (United States),
http://www.wikidata.org/entity/Q30292538,Virtual Corporation (United States),
http://www.wikidata.org/entity/Q30298715,Virtual EM (United States),http://www.virtualem.com/
http://www.wikidata.org/entity/Q64142933,Virtual Phantoms (United States),http://www.virtualphantoms.com/
http://www.wikidata.org/entity/Q63974239,Virtual Serial Port Driver,https://www.virtualserialportdriver.com/
http://www.wikidata.org/entity/Q30298718,Virtual Simulation and Training (United States),http://www.virtualsimulation.com/vsat.htm
http://www.wikidata.org/entity/Q64142957,Virtual Technology (United States),http://www.virtuallc.com
http://www.wikidata.org/entity/Q7934918,VirtualCourthouse.com,
http://www.wikidata.org/entity/Q7934920,VirtualLogix,http://www.virtuallogix.com/
http://www.wikidata.org/entity/Q30253489,Virtually Better,http://www.virtuallybetter.com/
http://www.wikidata.org/entity/Q2516971,Virtusa,http://www.virtusa.com/
http://www.wikidata.org/entity/Q7935252,Virtutech,http://www.virtutech.com/
http://www.wikidata.org/entity/Q17156155,ViS Research,
http://www.wikidata.org/entity/Q328840,Visa Inc.,http://www.visa.com/
http://www.wikidata.org/entity/Q328840,Visa Inc.,https://www.visa.com.tr/
http://www.wikidata.org/entity/Q67008891,Visa International Service Association,
http://www.wikidata.org/entity/Q64142971,Visca (United States),http://viscallc.com/
http://www.wikidata.org/entity/Q1576335,Visceral Games,http://www.visceralgames.com/
http://www.wikidata.org/entity/Q2528284,Vishay Intertechnology,http://www.vishay.com/
http://www.wikidata.org/entity/Q7936087,Visible Ink Press,http://www.visibleinkpress.com/aboutUs.php
http://www.wikidata.org/entity/Q30286124,Visidyne (United States),
http://www.wikidata.org/entity/Q7936108,Visio Corporation,
http://www.wikidata.org/entity/Q17037414,Vision Research,http://www.visionresearch.com/
http://www.wikidata.org/entity/Q30286126,Vision Robotics Corporation (United States),
http://www.wikidata.org/entity/Q30298722,Vision Systems Incorporation (United States),http://visionsystemsinc.com/
http://www.wikidata.org/entity/Q26218061,Vision Tech Camps,https://www.visiontechcamps.com
http://www.wikidata.org/entity/Q64142897,Vision Technology (United States),http://www.vision-technology.com/
http://www.wikidata.org/entity/Q64142900,Visionary Pharmaceuticals (United States),http://www.visionarypharmaceutical.com/
http://www.wikidata.org/entity/Q17086699,Visioneer,http://www.visioneer.com/en/us/
http://www.wikidata.org/entity/Q7936234,Visionintoart,http://www.visionintoart.com
http://www.wikidata.org/entity/Q30283703,VisionQuest Biomedical (United States),http://visionquest-bio.com/
http://www.wikidata.org/entity/Q7936273,Visiscience,http://visiscience.com
http://www.wikidata.org/entity/Q7936369,Visniak,
http://www.wikidata.org/entity/Q41568594,Visolis (United States),http://visolisbio.com/
http://www.wikidata.org/entity/Q64142905,Visonex (United States),http://www.visonex.com/
http://www.wikidata.org/entity/Q7936386,Visotek,http://www.visotekinc.com/
http://www.wikidata.org/entity/Q30298728,Vista Clara (United States),http://www.vista-clara.com/
http://www.wikidata.org/entity/Q30283707,Vista Engineering (United States),
http://www.wikidata.org/entity/Q21072695,Vista Outdoor,http://www.vistaoutdoor.com
http://www.wikidata.org/entity/Q30283710,Vista Photonics (United States),
http://www.wikidata.org/entity/Q30283712,Vista Scientific (United States),
http://www.wikidata.org/entity/Q30271922,Vista Therapeutics (United States),http://www.vistatherapeutics.org/
http://www.wikidata.org/entity/Q30283713,VistaGen Therapeutics (United States),
http://www.wikidata.org/entity/Q17109999,Vistagy,http://www.vistagy.com
http://www.wikidata.org/entity/Q30281353,VistaMotif (United States),
http://www.wikidata.org/entity/Q637474,Visteon,http://www.visteon.com
http://www.wikidata.org/entity/Q30269387,Visterra (United States),http://www.visterrainc.com/
http://www.wikidata.org/entity/Q43895917,Vistex Composites (United States),https://www.vistexcomposites.com/
http://www.wikidata.org/entity/Q30298731,VIStology (United States),http://vistology.com/
http://www.wikidata.org/entity/Q30283715,Visual Awareness Research (United States),
http://www.wikidata.org/entity/Q30298736,Visual Editor Consultants (United States),http://www.mcnpvised.com/
http://www.wikidata.org/entity/Q30292041,Visual Health Information,http://www.vhikits.com/
http://www.wikidata.org/entity/Q30283701,Visual Health Solutions (United States),
http://www.wikidata.org/entity/Q56574708,Visual Organization,https://visualorg.space
http://www.wikidata.org/entity/Q30298738,Visual Sciences (United States),http://www.visualsciencesinc.com/
http://www.wikidata.org/entity/Q17514562,Visualant,
http://www.wikidata.org/entity/Q41568597,VisuGen Global (United States),http://visugenglobal.com/
http://www.wikidata.org/entity/Q64142914,Visus (United States),https://visusllc.com/
http://www.wikidata.org/entity/Q7936687,Vita Craft Corporation,http://www.vitacraft.com/
http://www.wikidata.org/entity/Q30283716,VitaCyte (United States),
http://www.wikidata.org/entity/Q30265531,Vital Access (United States),http://www.vital-access.com/
http://www.wikidata.org/entity/Q64142918,Vital Art and Science (United States),http://www.myvisiontrack.com/#/
http://www.wikidata.org/entity/Q7936743,Vital Pharmaceuticals,
http://www.wikidata.org/entity/Q64142928,Vital Probes (United States),http://www.vitalprobes.com/
http://www.wikidata.org/entity/Q30269390,Vital Therapies (United States),http://vitaltherapies.com/
http://www.wikidata.org/entity/Q64142938,VitalQuan (United States),https://www.vitalquan.com/
http://www.wikidata.org/entity/Q30289319,Vitatex (United States),
http://www.wikidata.org/entity/Q30292591,Vitech Systems (United States),
http://www.wikidata.org/entity/Q7937048,Vitesse Semiconductor,
http://www.wikidata.org/entity/Q64142952,Viti (United States),http://vitidx.com/
http://www.wikidata.org/entity/Q64142962,VITOK Engineers (United States),https://vitok.com/
http://www.wikidata.org/entity/Q1278921,Vivante Corporation,http://www.vivantecorp.com/
http://www.wikidata.org/entity/Q64142980,VivaQuant (United States),http://www.vivaquant.com/
http://www.wikidata.org/entity/Q50039961,VivaTech (United States),http://vivatechusa.com/
http://www.wikidata.org/entity/Q33121063,Vivendi (United States),http://www.vivendi.com/en/
http://www.wikidata.org/entity/Q2264873,Vivendi Games,
http://www.wikidata.org/entity/Q30292615,Vivid Technologies (United States),
http://www.wikidata.org/entity/Q7937908,Vivint,http://www.vivint.com/
http://www.wikidata.org/entity/Q30283721,Vivo Biosciences (United States),http://www.vivobiotech.com/
http://www.wikidata.org/entity/Q30281354,Vivonics (United States),
http://www.wikidata.org/entity/Q30265534,Vivonoetics (United States),http://vivonoetics.com/
http://www.wikidata.org/entity/Q64142985,Vivor (United States),https://www.vivor.com/
http://www.wikidata.org/entity/Q30267153,Vivreon Biosciences (United States),http://www.vivreonbiosciences.com/
